Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2016-03-10,928.8143310546875,933.3826786477889,915.6234917236334,931.8796595544532,1661666
2016-03-11,935.5181884765625,945.6436961329194,923.5535229226397,925.5311535927096,1530528
2016-03-14,931.464111328125,948.4717362908041,925.5312188992834,934.2327944615844,1636742
2016-03-15,921.5364379882812,934.8261566920982,917.6603585500122,929.1108225188838,1623356
2016-03-16,920.4090576171875,922.3668925574591,912.4391485274059,915.6429486580265,1918246
2016-03-17,930.2976684570312,934.1540499451612,922.3673466994021,923.1583993123518,2221088
2016-03-18,959.4872436523438,961.1286387101333,933.441805496261,933.441805496261,3204070
2016-03-21,967.5556030273438,970.9966603609818,957.1730441803462,959.5462004882314,2336982
2016-03-22,978.1762084960938,982.8829332126204,963.6999061458953,965.875300967895,1951984
2016-03-23,978.4526977539062,984.0295590353319,971.9265156881459,984.0295590353319,2278434
2016-03-28,978.2944946289062,995.5987664126391,973.6075669527509,985.255794589226,3320882
2016-03-29,976.7120971679688,983.6535994252779,971.0165600442209,980.1136601994214,1838796
2016-03-30,984.662109375,990.7927631991865,972.9940908063868,977.3052861603849,2136504
2016-03-31,996.8446655273438,1008.5917739344845,977.8000217399394,980.232565721364,4363964
2016-04-01,970.5814208984375,997.0619695278947,962.7500816703171,990.7928424580053,3041400
2016-04-04,977.443603515625,984.0686638530602,967.85209825098,971.4118321636319,1752352
2016-04-05,974.0821533203125,982.8430200631141,965.8947802572224,977.2661585570737,1491794
2016-04-06,981.6563110351562,984.4645853199661,972.7372736222492,976.9495884854625,1763150
2016-04-07,977.265869140625,982.7636430909604,971.8075898603583,980.904689806141,2390942
2016-04-08,961.9393920898438,978.4130176060839,959.9419657202296,975.3674855649305,1399500
2016-04-11,991.4457397460938,995.5394746620269,954.4047486529483,962.3152728854634,2400648
2016-04-12,995.9942016601562,998.7035945918799,984.108717320279,988.0243878378282,1303628
2016-04-13,999.1780395507812,1006.6139497299541,993.7593511577642,1000.6810580812511,1601468
2016-04-18,996.6275024414062,1009.9765165131981,965.0842765976907,970.2261190549735,7121504
2016-04-20,969.1773681640625,1002.6190209565332,965.0836346129589,1002.6190209565332,6405024
2016-04-21,958.9133911132812,975.9210125778794,954.0879922430992,969.4344234820916,2525724
2016-04-22,956.0064086914062,963.2642549110124,950.9238595246475,956.7776652973055,1964126
2016-04-25,969.5333862304688,971.8274570027825,950.172402277186,950.172402277186,2267654
2016-04-26,984.781005859375,986.2444332692927,965.8748369936285,968.6435199825538,2554368
2016-04-27,993.205810546875,994.5901521508432,979.2832120214754,980.9049079545837,1848670
2016-04-28,999.791259765625,1004.6364552683957,988.0639476437041,989.3296120540758,4992744
2016-04-29,1002.8564453125,1005.4273650105995,992.770529573802,995.5392123256014,2372178
2016-05-02,999.3760375976562,1000.6812933800853,988.8155072925745,1000.2857671771683,1116692
2016-05-03,980.1539916992188,1000.6817728405609,977.7412420797892,998.7041408784255,2153118
2016-05-04,980.1138916015625,986.4621062171108,971.8078416727357,978.4921956089016,1364892
2016-05-05,977.0684204101562,984.8404718471181,974.3986184802664,980.1139529284867,1246566
