Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2014-01-01,316.1754455566406,319.001696655907,315.6329921359924,318.3635109238146,1478688
2014-01-02,317.3196105957031,319.82220578742096,315.7423757677553,315.7423757677553,4404744
2014-01-03,325.03253173828125,325.93055910509,314.9218556052468,316.81362038886374,10046344
2014-01-06,320.7247314453125,326.43194315303475,316.2300991198815,325.93963743737856,11098328
2014-01-07,315.1862487792969,321.45414436255936,314.2335331022714,320.8296473938818,7713688
2014-01-08,312.5378112792969,316.81364699300605,311.89049967282693,315.53727546555217,8990392
2014-01-09,314.6072998046875,317.45177999865155,311.60327319630716,313.6226660526598,12590808
2014-01-10,323.76531982421875,325.9305929944617,314.35207962095217,318.1811942799081,30258176
2014-01-13,334.1357727050781,335.0474664914494,326.5687142781964,326.5687142781964,17119912
2014-01-14,336.11871337890625,336.87086076762967,331.8975666123802,332.3123917450636,7425832
2014-01-15,338.42529296875,339.54668076617537,335.59447933931915,336.89820589215844,17130144
2014-01-16,339.6104431152344,340.74093432323076,336.7477117366864,337.23547673633266,17608232
2014-01-17,340.03900146484375,343.220803983562,339.1500999930877,339.97062442855486,25667896
2014-01-20,341.8213806152344,342.7923256650166,337.73242478296396,338.4207580933238,9761944
2014-01-21,342.6463928222656,343.708507024268,338.9996182119286,341.88511971909946,12102464
2014-01-22,343.33477783203125,344.4379362930326,340.978062586293,341.08289847571064,6769760
2014-01-23,345.7598876953125,346.35248868938487,342.8743856043586,344.9940737754637,7907344
2014-01-24,342.62823486328125,346.16561165453135,342.3137049187341,343.2527540893873,6876584
2014-01-27,340.2623596191406,343.15242454778064,338.3478026164382,339.1500976215815,8099048
2014-01-28,335.0566711425781,338.11994963042207,334.3045235919062,337.96496610191446,14108544
2014-01-29,338.9495544433594,341.3108326843201,333.1010248606001,334.2269757032866,8102080
2014-01-30,337.71417236328125,338.8492266808821,333.6799273401119,337.6640247531713,7183632
