Price,Close,High,Low,Open,Volume
Ticker,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS
Date,,,,,
2014-01-01,15.031712532043457,15.459603298530972,14.933115978389193,14.933115978389193,1199500
2014-01-02,15.021183013916016,15.125044294265276,14.92162882261209,15.03362683137616,697300
2014-01-03,14.89003849029541,15.354305775044262,14.728741759907942,15.046070493942382,5128200
2014-01-06,14.851268768310547,15.124564404213942,14.646895679228749,15.03984767764506,4769600
2014-01-07,14.87615966796875,15.047029148654143,14.792400566115978,14.887646760923664,2253900
2014-01-08,14.889559745788574,14.9402944777179,14.789527195435218,14.9402944777179,1756800
2014-01-09,14.840741157531738,14.91205643877848,14.712948051561037,14.800058427421524,3188200
2014-01-10,14.938379287719727,14.976190925065117,14.829252377244023,14.931199285118952,2183900
2014-01-13,14.989593505859375,15.04607132839992,14.886688952269111,14.943166774809656,1445600
2014-01-14,14.866586685180664,15.028361786172576,14.838347774070153,15.028361786172576,366000
2014-01-15,14.884294509887695,15.026925059165581,14.665083959222663,14.875679419490126,6362600
2014-01-16,15.163335800170898,15.3543083861933,14.825904826886267,14.885254657484419,3605500
2014-01-17,15.064737319946289,15.16285550783546,14.693802751726533,15.009695498730967,1908300
2014-01-20,15.024053573608398,15.258579950017404,14.847441019228155,15.124565399444064,900000
2014-01-21,15.28586196899414,15.316015242544486,15.007780866679743,15.028839774165647,1141400
2014-01-22,15.062342643737793,15.411739917458354,14.982412280903642,15.325587190045217,1061800
2014-01-23,15.070477485656738,15.17242529302859,14.838344791290034,15.17242529302859,693400
2014-01-24,14.84265422821045,15.171470056039325,14.687101498922678,15.171470056039325,1734000
2014-01-27,14.279789924621582,14.789526286700688,14.090733564858114,14.789526286700688,1689900
2014-01-28,14.700982093811035,14.818244828395045,14.119452046653691,14.1371615039382,2383200
2014-01-29,14.475552558898926,14.92019615522032,14.322392511262407,14.789531021716146,413100
2014-01-30,14.343449592590332,14.443003787084718,14.215178122885863,14.224271576755196,5068000
2014-01-31,14.656949043273926,14.885253988013645,14.358765728713019,14.364030456112049,734800
2014-02-03,14.286012649536133,14.779953931354008,14.186937740806409,14.779953931354008,983900
2014-02-04,14.179758071899414,14.591376272891099,14.11945152491322,14.481770995200266,515900
2014-02-05,14.208475112915039,14.45448855824661,14.124236751201652,14.257294564221967,497800
2014-02-06,14.197466850280762,14.502350847273751,14.128544303098591,14.502350847273751,1315400
2014-02-07,14.300372123718262,14.36833703638379,14.16779266211919,14.358285945187838,305600
2014-02-10,14.222356796264648,14.54973664535456,14.148648790655482,14.377910448825562,329100
2014-02-11,14.029470443725586,14.358764648199204,13.975864622742828,14.348713556764936,168200
2014-02-12,14.185503959655762,14.31090343459819,14.07398430400255,14.167316138049667,1193600
2014-02-13,14.188372611999512,14.348234252215478,14.044306977566421,14.044306977566421,838600
2014-02-14,14.12328052520752,14.310901810154808,13.985436334489219,14.188852713233043,310700
2014-02-17,14.395617485046387,14.477462210516588,14.119929123867774,14.119929123867774,1506000
2014-02-18,14.908706665039062,15.105421421269691,14.416201317639398,14.846964110634769,8535600
2014-02-19,14.743579864501953,14.847441142055498,14.69188749410385,14.847441142055498,745300
2014-02-20,14.476505279541016,14.81632890568388,14.293670375025052,14.789525997742974,791000
2014-02-21,14.642589569091797,14.741664481523205,14.368815552360545,14.407583916972342,1091000
2014-02-24,14.610520362854004,14.837389276646475,14.515274181033696,14.643067273939256,586100
2014-02-25,14.86945629119873,14.894824111446136,14.473633212539204,14.473633212539204,5958500
2014-02-26,14.817288398742676,14.980977867848466,14.60286419546427,14.933116047907815,892600
2014-02-28,15.04319953918457,15.172428642664446,14.836912066522194,14.885253161455507,1607100
2014-03-03,15.21023941040039,15.258580505460582,14.981457028062477,15.11451485834996,15068400
2014-03-04,15.173381805419922,15.220286888692547,15.047982370745386,15.047982370745386,881900
2014-03-05,14.910140991210938,15.285383553231563,14.837389714571207,15.172427911997977,1832600
2014-03-06,15.473003387451172,15.766402122487053,14.942686474764315,14.95321684101292,5313300
2014-03-07,15.667325973510742,15.746777973175035,15.187742887431588,15.507943611650855,4682400
2014-03-10,16.006193161010742,16.033952794805753,15.533309880737544,15.667326250126356,6902500
2014-03-11,16.2225284576416,16.39818424254242,15.977950138785655,15.993266866045968,3036400
2014-03-12,16.18471908569336,16.35750290397089,16.12967818088331,16.23497453931562,944800
2014-03-13,15.766401290893555,16.512577435188597,15.603188382346513,16.512577435188597,1025600
2014-03-14,15.850162506103516,15.986092337196027,15.655839575600659,15.79464140798679,1189300
2014-03-18,15.988008499145508,16.08181870352783,15.70896969930607,15.794644086819423,1363000
2014-03-19,15.978432655334473,16.090909936471206,15.754436644008944,15.797991373271927,3110500
2014-03-20,15.813305854797363,16.012892566065393,15.794638762421233,15.986089659562888,7044100
2014-03-21,16.017677307128906,16.08947184682855,15.823356243596205,15.823834606075257,1993000
2014-03-24,15.861169815063477,16.233062018981084,15.794640902294066,16.120106376042607,1076900
2014-03-25,15.894198417663574,16.127767205102415,15.801344937886283,15.823840763832798,7825700
2014-03-26,15.889893531799316,16.12776944203018,15.842508234196202,16.127291079298626,5335600
2014-03-27,16.253164291381836,16.319214841951123,15.794640989561088,15.890844814197486,3692300
2014-03-28,17.208498001098633,17.46791289617876,16.099524064371714,16.099524064371714,8717000
2014-03-31,17.144371032714844,17.374111130920983,16.895485469871858,17.230523797768647,2686500
2014-04-01,17.014659881591797,17.219033929943546,16.563315600032254,17.134794633891758,4765300
2014-04-02,16.76624870300293,17.230515967497862,16.666216160580607,17.230515967497862,2669800
2014-04-03,16.711210250854492,16.799754802379336,15.905682328083646,16.446051307253985,4806800
2014-04-04,16.832300186157227,16.971580373269262,16.532202542162647,16.675311455513132,1402100
2014-04-07,16.923242568969727,17.13288042288775,16.84761928126098,16.88495164958906,918400
2014-04-09,16.81171989440918,17.16111627382908,16.723653712166136,16.895478987795578,4270800
2014-04-10,17.097461700439453,17.383679570578312,16.694937808779333,16.694937808779333,16494400
2014-04-11,16.870594024658203,17.278381739817306,16.847619837433687,17.134794439022766,1397600
2014-04-15,16.82607650756836,17.033800865633896,16.71359923871892,16.905050142183217,1833200
2014-04-16,16.969188690185547,17.13479344330856,16.819379032201198,16.88638631362404,9339800
2014-04-17,16.916542053222656,17.120435906633286,16.84761949295833,17.03906861483272,8537600
2014-04-21,16.93329620361328,17.22956520742536,16.8189036167297,16.87633817861176,7016100
2014-04-22,16.896913528442383,17.11564386565174,16.7940089922154,17.0007747896562,16532900
