Price,Close,High,Low,Open,Volume
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
Date,,,,,
2014-01-01,597.366455078125,603.7116421471651,596.1645479859172,601.0561660297604,694318
2014-01-02,579.1975708007812,603.7116546441183,574.8649625578579,596.6397340980975,2322501
2014-01-03,565.7805786132812,577.4646136827728,563.5443852041017,570.2249688695379,3701602
2014-01-06,564.9140014648438,573.5512213709897,559.071984608885,565.8084582517822,2579617
2014-01-07,569.9453735351562,575.0047148973468,563.5722412430105,567.4296755418898,2833413
2014-01-08,558.1216430664062,573.5233347522185,557.2271861878297,571.3430321331705,3084265
2014-01-09,543.3349609375,561.2802453923778,542.272780586028,558.4012058823959,4402965
2014-01-10,534.4739990234375,550.0993029044928,531.9303556157789,543.8100578255543,4818324
2014-01-13,548.170654296875,552.2795973614119,533.9429763784872,533.9429763784872,3526029
2014-01-14,543.3907470703125,557.2550309120368,541.1545540957746,546.772956315773,2725885
2014-01-15,558.540771484375,561.0005784014347,545.2355499622787,545.2355499622787,2702491
2014-01-16,561.2802734375,566.2837250824449,554.1804063648975,562.1747815534466,2767075
2014-01-17,560.6373291015625,565.5569441896326,556.6122220544224,558.6527465480885,2133013
2014-01-20,558.4569702148438,564.5784913354948,553.0342369829601,560.1620474671984,2311656
2014-01-21,565.4729614257812,568.8551706369495,561.8671380376269,562.5659259429578,1709856
2014-01-22,561.7275390625,568.7156250716288,557.1154248165641,566.8148783702869,3245709
2014-01-23,577.4645385742188,583.3065041671081,564.6903794327175,564.6903794327175,6787534
2014-01-24,562.593994140625,575.5078808475527,561.3640904195821,575.25632126416,3782706
2014-01-27,547.9469604492188,554.8232115116649,543.9777448529451,552.7267966256754,3345742
2014-01-28,549.8197631835938,557.1152460680912,544.5088113315329,547.3040653111452,3471943
2014-01-29,555.2145385742188,562.3982916428613,552.6988405268829,554.0405768613334,2601379
2014-01-30,548.11474609375,552.0280202037953,544.7324853360251,547.2761800441674,2887870
2014-01-31,551.1615600585938,556.5842945080435,545.4313752472956,550.8541096967454,2014065
2014-02-03,547.4718627929688,553.2859350767052,545.2916112775755,548.4222616471247,1745134
2014-02-04,549.5401611328125,552.8105885663773,539.5333124102636,541.5178944587859,1948258
2014-02-05,550.8820190429688,552.6150419447904,545.0400019118487,547.863150471848,2288964
2014-02-06,545.207763671875,552.8945857575598,541.7137210625543,551.2174534942081,2699857
2014-02-07,550.1832275390625,552.2796429026195,545.7388372047251,549.7080537051938,2114169
2014-02-10,556.751953125,559.575101540852,547.3041125998387,551.3571646838668,2414272
2014-02-11,555.494140625,562.9573480732283,551.9721528311561,557.0314947203553,1820484
2014-02-12,564.9140014648438,569.0788862542884,555.6618297221753,559.0440392320443,2079207
2014-02-13,551.7484741210938,567.9607328105725,550.8819627587154,566.3115462117211,1827121
2014-02-14,554.9908447265625,557.9258253605418,545.6268930156765,554.8790632375731,1588461
2014-02-17,558.0935668945312,561.6155540060478,552.6149430241732,556.8916087568705,1273681
2014-02-18,568.7715454101562,571.2313534510863,553.6773525477602,557.9540200526297,3418378
2014-02-19,576.5421752929688,577.9118572271555,566.7309410711515,568.5478514624558,2676043
2014-02-20,578.414794921875,580.8187111019806,568.2402227604979,571.7901039225607,2632165
2014-02-21,589.8754272460938,590.9096622984268,579.5610732870041,579.7287455803402,2793133
2014-02-24,606.366943359375,608.7988047879385,587.0519835119946,587.89054935881,3940515
2014-02-25,608.18408203125,609.3021531872215,599.5748061752273,607.4293520122087,2892156
2014-02-26,613.0755615234375,614.9204168978384,604.969457917199,605.8359692638103,3813249
2014-02-28,620.3432006835938,623.1664003149,610.0288486295742,610.0288486295742,3390912
2014-03-03,613.578857421875,616.4858935435466,607.4852801913765,615.2559897088382,1801497
2014-03-04,624.284423828125,626.7442310065397,609.0784035766584,611.035091642218,2621673
2014-03-05,628.002197265625,632.3906967723191,622.8869131468338,628.2537568690376,2453523
2014-03-06,638.7078247070312,640.3849568058838,625.4864367398773,628.505254045008,2598480
2014-03-07,670.0980834960938,683.7108085798104,638.987304748216,638.987304748216,9813319
2014-03-10,691.4815063476562,694.3326512337377,664.8430630357259,664.8430630357259,6267502
2014-03-11,687.6520385742188,702.0753834484645,681.2789576954149,688.6583279713996,4450599
2014-03-12,681.0553588867188,687.6241087182775,674.7661139899053,684.8289058248068,3076795
2014-03-13,684.9407348632812,692.0126554866057,681.4746891766621,681.4746891766621,2942418
2014-03-14,701.5723876953125,706.3242282242653,671.8032906214033,680.6361802059191,4093326
2014-03-18,693.5220947265625,709.1753453073841,689.3013189409329,701.0412440810461,3189525
2014-03-19,696.5689697265625,701.2090289593779,687.1770185553382,692.8792581722191,2946181
2014-03-20,681.5025634765625,695.3668471410824,679.7974861882974,687.6240847261382,2957193
2014-03-21,680.1329956054688,690.4194029859317,676.7228404586336,684.3537714705541,3006924
2014-03-24,687.8197631835938,692.3480398876704,680.2726694648026,686.7855284099961,4826047
2014-03-25,697.9385986328125,698.8051101663052,683.4873051896243,687.6242451913456,3608031
2014-03-26,713.2283325195312,714.8495737774856,699.6156076283086,699.9231091271655,4239243
2014-03-27,717.5888671875,724.5768999844132,709.1752619832388,712.753140098187,6435498
2014-03-28,720.132568359375,722.508488441141,704.591151051944,721.1668032335106,2952043
2014-03-31,711.048095703125,728.0150849556211,707.1068251644316,721.1667787172108,3946083
2014-04-01,715.0453491210938,721.1668716322671,701.0412845169479,711.7190299819322,2856469
2014-04-02,727.0087890625,732.3476354689046,712.8090575710248,721.1667723382826,3237921
2014-04-03,721.2227783203125,725.6112779086777,701.3767469313129,724.018032936071,4524073
2014-04-04,713.955078125,720.5517731190059,708.1968979081772,720.5517731190059,3040353
2014-04-07,718.0081787109375,723.8222500720182,708.4205602768105,713.5078471267523,2376559
2014-04-09,725.6670532226562,731.6767933902217,714.1507943876873,720.6077117569323,4062904
2014-04-10,734.7236328125,741.9911710744768,723.4309365926171,724.660840281754,4725337
2014-04-11,725.918701171875,731.4532166811279,721.1947551608378,730.1953675942967,2806795
2014-04-15,725.5553588867188,733.2422320076247,713.3402594504465,721.5302517679442,2215813
2014-04-16,704.339599609375,723.906123947728,702.1592971442775,721.9215414907653,2713372
2014-04-17,709.3987426757812,713.8431313124815,694.3325031936497,704.7027433459502,4721797
2014-04-21,739.3636474609375,740.7332779546505,711.1039632147065,711.1039632147065,3254260
2014-04-22,752.7807006835938,757.5045951378726,736.2888857927722,740.7332753105986,4476646
2014-04-23,769.4402465820312,776.2326623399541,755.3802924653398,763.0951104113956,4769422
2014-04-24,769.4402465820312,769.4402465820312,769.4402465820312,769.4402465820312,0
2014-04-25,754.6535034179688,770.4464792352809,751.9141912512669,768.6295691886496,4510083
2014-04-28,742.6900024414062,762.4801404047923,740.7333142373927,754.7094318885919,4266412
2014-04-29,738.7208251953125,750.0973580239797,730.9780616500448,746.3238106666763,3339325
2014-04-30,723.458984375,746.2120522986868,716.3870627524414,744.0876915102064,3469714
2014-05-02,706.3800659179688,732.3476681451452,704.4234288578599,727.2883264571135,2832487
2014-05-05,717.78466796875,723.962081293706,699.4759910362898,706.6876393424578,2194435
2014-05-06,726.7573852539062,729.3848653649128,720.5519749449873,722.0334384757082,1984606
2014-05-07,724.29736328125,734.0247077835355,720.6355980194218,725.4713760786309,2302158
2014-05-08,726.2820434570312,731.1177709866615,713.3402114758416,728.1548444015249,3285168
2014-05-09,750.6284790039062,754.1224702378145,720.160543784789,724.8006026322921,4375510
2014-05-12,775.5337524414062,777.6301673886998,753.3956413071912,754.709381025627,3919360
2014-05-13,787.86083984375,805.5825616208188,782.6617195001925,782.6617195001925,5188618
2014-05-14,779.5869140625,796.6377398548641,771.7323181724734,791.047282514511,3231376
2014-05-15,770.5863647460938,782.6616860273871,766.4494249526628,779.4192542852477,3786319
2014-05-16,798.1471557617188,835.7708464836513,776.2606023402687,810.613864996003,11804331
2014-05-19,852.2906494140625,857.517715103817,805.1353278665904,805.1353278665904,5544801
2014-05-20,843.7930908203125,859.7538418700088,837.0566172369422,857.5735394936015,3532723
2014-05-21,825.1768798828125,845.5260778365795,821.9344486050503,844.7713991544654,3201142
2014-05-22,827.7484741210938,842.4233790500707,824.5898789485143,832.9755389079297,3015093
2014-05-23,846.3927001953125,850.5296399387596,829.5095966726168,829.6213781889192,2387221
2014-05-26,865.5398559570312,909.7602918237059,840.4108720189389,859.8097230866432,7535436
2014-05-27,875.4909057617188,881.9758711735235,851.1165994404269,866.518289929443,3261094
2014-05-28,881.6683959960938,896.2594662445359,877.2239548314684,877.8389578835913,3189786
2014-05-29,866.3224487304688,888.851947526838,856.4553262874493,882.0036931651351,3391968
2014-05-30,864.0025634765625,885.5257240366703,860.5364154998772,871.2701015853224,2490952
2014-06-02,920.1864624023438,925.2178584257514,896.7066142931079,902.8001393273163,6711372
2014-06-03,924.2954711914062,936.1193352376654,918.4815015422444,922.9817312671612,4200799
2014-06-04,936.2030029296875,939.1659291619934,920.1864135778064,929.1310830234833,2499418
2014-06-05,940.2281494140625,947.0206162360292,929.8859031531279,939.0542388481105,3696321
2014-06-06,945.3714599609375,950.374910989896,935.3645579030206,947.5796566424713,3277179
2014-06-09,979.5289916992188,993.1976593877463,860.3687753518495,950.3748996821877,5893852
2014-06-10,972.149658203125,982.7994060431383,961.3880264900159,981.5695023512396,3124296
2014-06-11,960.130126953125,975.5318164875531,955.4062324387372,973.8546844834851,4316724
2014-06-12,962.8975219726562,968.7114913921608,955.9653279649048,962.4222458134444,1378804
2014-06-13,942.5203857421875,977.7681086197337,933.7713321280133,963.7920405595484,2794629
2014-06-16,922.7022094726562,941.9892285878459,915.5743980605209,941.4301163128417,2210658
2014-06-17,941.7376098632812,947.4119545132603,914.5959950264034,914.5959950264034,2791131
2014-06-18,934.3582763671875,954.8472555702905,922.981742975195,941.4301976355134,2892595
2014-06-19,926.168212890625,948.2784306566547,922.4226112207941,940.0324974350093,1613632
2014-06-20,921.276611328125,934.2743854402254,917.1676171037533,932.9327001982324,1485903
2014-06-23,926.419921875,931.8706015192838,909.8162721668022,923.5408312861492,2017126
2014-06-24,933.8550415039062,950.095297331414,925.3855452043816,930.0256036745245,2484652
2014-06-25,922.4505004882812,938.8584274413184,919.5155196311006,936.2309480662448,1570332
2014-06-26,935.5879516601562,943.5543278632168,922.9815175455448,928.739697466579,2534928
2014-06-27,932.0941162109375,943.6663687242471,929.1870803938168,937.069621789548,1327365
2014-06-30,951.3251953125,958.760507916554,934.7215473279914,936.3986793521229,2685537
2014-07-01,965.105712890625,968.2083664119081,954.6515823670993,957.0834444490895,1997301
2014-07-02,980.535400390625,983.9176102342445,968.0966355485369,975.504003694593,2128129
2014-07-03,979.640869140625,987.2160121447276,975.5878677068199,983.9176383456655,2313723
2014-07-04,974.2462158203125,985.035692124836,964.6306502608369,985.035692124836,1657803
2014-07-07,977.9635009765625,981.1221471117775,972.0376486653331,978.326893198101,1767925
2014-07-08,935.029052734375,984.9237306606606,929.2708721304052,981.1222382143542,4277095
2014-07-09,923.3450927734375,948.4741298646621,909.341080144247,944.7844186296346,3643758
2014-07-10,925.0782470703125,960.1303552349742,900.6201003171246,928.6282319171129,5212540
2014-07-11,880.131103515625,935.5323625897778,866.5184268576829,925.777069917016,4338265
2014-07-14,893.0447998046875,898.3836970338125,866.8535351250179,880.4942558102989,2333917
2014-07-15,913.2823486328125,917.4192885087433,897.2657560765876,905.6514173483314,2732493
2014-07-16,927.4820556640625,935.8397713182037,904.9804977699857,920.3542437857428,2329224
2014-07-17,933.0164184570312,936.3986276948463,921.4722149219134,922.9815722419577,1217437
2014-07-18,942.827880859375,948.0548952697501,920.6338239221507,928.0131444052702,1997386
2014-07-21,933.7433471679688,949.7040483584559,930.9760381077161,942.2966803948896,1887466
2014-07-22,925.18994140625,941.5419789835024,913.645634628845,935.2806791382012,1536589
2014-07-23,924.4074096679688,937.51696666928,922.5625026979635,930.1654888983835,1801548
2014-07-24,929.9418334960938,933.324043180506,915.5185379253464,925.301774696883,1650940
2014-07-25,926.89501953125,933.3239916416442,915.825886513855,931.9264157126065,1344507
2014-07-28,917.4471435546875,933.268116893348,914.1208247534778,929.9417980921382,2294470
2014-07-30,852.0390014648438,887.70600413092,845.2745822790041,887.70600413092,13149229
2014-07-31,840.187255859375,861.4868531025772,838.1746769515735,854.2192639155251,7753987
2014-08-01,821.0679321289062,840.131284421075,817.9372823722732,831.8015665022173,6859360
2014-08-04,835.1838989257812,837.420092276426,825.2049417589687,825.2049417589687,4058344
2014-08-05,833.0035400390625,839.4325634989312,824.6458760778462,838.5660520693941,2510001
2014-08-06,829.2300415039062,844.6037874827236,827.4131824057284,829.6213791754559,3269770
