Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2014-01-01,150.4985809326172,151.55069378569948,150.01211079594097,151.1434238487007,4492436
2014-01-02,148.65455627441406,152.6707181828933,147.8739473949962,150.46465741626386,7228992
2014-01-03,150.0347137451172,150.69088076191318,147.07067942228764,147.52320458974083,6513184
2014-01-06,149.71798706054688,150.01212572153526,148.6545499231503,150.01212572153526,5963420
2014-01-07,150.32887268066406,151.81088990644227,147.8173496062411,150.93977063527922,7896920
2014-01-08,150.3967742919922,150.9058652141262,149.33333715931718,150.50990560802197,4649480
2014-01-09,150.00076293945312,150.70217133287977,148.67711871254306,150.05732857795434,3777472
2014-01-10,149.79713439941406,152.65936148535692,148.49612459852577,150.00077624006346,6150508
2014-01-13,152.24075317382812,153.16843792657264,148.63187650354593,149.35590562475008,4752580
2014-01-14,152.11634826660156,152.9535226763812,151.2112978365638,151.38099479219588,3577120
2014-01-15,153.98301696777344,154.46948710482445,151.50543861832594,152.2747370187848,4627840
2014-01-16,152.28604125976562,154.98988211114448,151.67512947339128,154.8541300741605,4501176
2014-01-17,150.46463012695312,152.72725614389978,149.1183648848752,152.72725614389978,43374856
2014-01-20,151.6072540283203,153.11190585878765,150.78140381525995,151.16603919149375,5600368
2014-01-21,152.97613525390625,153.58704702359248,151.59593894570318,152.26341636424974,6251924
2014-01-22,153.20240783691406,154.9220119603564,152.64807548992306,152.84039318459662,7033336
2014-01-23,153.74546813964844,154.10748284968813,152.21819527733405,152.72728623143885,5482740
2014-01-24,152.36524963378906,152.71595392313105,150.1704995182673,151.5959512229962,8842900
2014-01-27,146.88966369628906,150.44198881914042,146.07511015558742,150.44198881914042,17060448
2014-01-28,145.81494140625,148.42827178311964,144.49129685512668,146.61817090771575,18395424
2014-01-29,146.0412139892578,147.2743480568358,144.93252160336758,146.505049608262,10970924
2014-01-30,142.9526824951172,144.78541751516514,142.01370115809073,144.24238184775004,11425460
2014-01-31,142.20606994628906,143.97091578505933,141.43677144247798,142.54546390797472,9620984
2014-02-03,141.75352478027344,143.45049435066778,141.43675160314368,142.53413354464956,4776820
2014-02-04,142.6811981201172,143.78989044692332,139.55877682520003,140.65615878335996,7409304
2014-02-05,144.23109436035156,144.7628059361446,141.43674301806584,142.7716978564017,6905384
2014-02-06,146.39190673828125,146.9801839925291,142.4323111155302,144.52524023041292,13466944
2014-02-07,146.56163024902344,148.08890312309663,145.28324076377174,147.6137570862643,4029468
2014-02-10,145.69049072265625,147.10463194410627,143.90301069475427,146.53897545552627,6280820
2014-02-11,145.8941192626953,146.42584464973058,144.64967498363856,146.16563714012045,4464856
2014-02-12,146.0412139892578,147.7042387581185,145.63394402647302,146.30140772188227,6436960
2014-02-13,143.11109924316406,146.6181696593997,142.82827098379022,146.16564444440155,3155200
2014-02-14,145.21533203125,145.67916759322884,142.39835993585575,143.45048653617494,4249112
2014-02-17,147.1612091064453,147.52322376347038,145.05695575631847,145.26059763212882,3650120
2014-02-18,149.42384338378906,150.32889388566548,146.48242925269065,146.7313126167168,5019672
2014-02-19,151.6072540283203,152.10503451576633,148.20200462302262,148.47352250799074,4060948
2014-02-20,149.95553588867188,151.01897285462988,149.52563143116558,150.64563404627057,3448436
2014-02-21,150.32887268066406,151.50542711916196,149.26543572896998,149.2993668320193,3043872
2014-02-24,151.82220458984375,152.27472978981348,148.37169994007456,149.8084619259892,5018984
2014-02-25,151.84481811523438,152.95351032650126,150.6908844340974,152.50098514802048,4020560
2014-02-26,153.27029418945312,153.67756411656066,151.26786184871654,151.59594538804356,4551340
2014-02-28,151.50543212890625,154.51473577064755,150.49857460228,154.31109390572695,4903584
2014-03-03,150.73614501953125,152.04846532132186,150.0573572279182,150.5098824223269,3678432
2014-03-04,151.98060607910156,152.4670624308,150.29494678187896,150.69090637069084,6443868
2014-03-05,151.5393829345703,152.7272616361851,149.89897901329277,152.38786772143803,4006984
2014-03-06,152.86302185058594,153.33818164261947,151.1660521861257,152.27474455756285,4948680
2014-03-07,160.97454833984375,161.7551571630427,152.9987907579769,153.76807540187426,22767568
2014-03-10,166.17857360839844,166.7329197546585,158.3838240758154,159.85453101366224,26123852
2014-03-11,164.07432556152344,167.43431955840228,162.80724674915186,166.18987529141415,13000472
2014-03-12,164.16482543945312,165.85048455883287,162.11715168677185,163.1918990287288,7110216
2014-03-13,167.96603393554688,169.58381703363952,164.60603988255204,164.60603988255204,11448452
2014-03-14,165.65818786621094,167.4117232252934,163.81414193234724,166.30303082910942,12208480
2014-03-18,166.07676696777344,168.5204005589828,164.78706724158735,166.39354016717868,8102724
2014-03-19,167.0836181640625,168.1809862397754,166.47270638780074,167.43432242877682,6055136
2014-03-20,165.2169189453125,167.08358500736725,164.7191385667705,167.08358500736725,5195084
2014-03-21,166.04281616210938,166.86868023914704,165.44322851231934,166.33696861254418,7525592
2014-03-24,169.84402465820312,170.3531155035398,166.07674687872245,166.18987817768615,11713860
2014-03-25,169.73089599609375,172.084018765112,169.18786022864242,169.69695108188807,8031092
2014-03-26,168.80320739746094,171.12239901214414,168.36199257218513,170.33047992420353,9409312
2014-03-27,168.9615936279297,172.129269973147,167.8868462965167,169.69694706521227,24554932
2014-03-28,168.55433654785156,170.6246311736607,166.31433115208537,169.6856496144054,12160900
2014-03-31,169.42544555664062,170.37575131401243,168.13574587234848,169.23312785537547,8262428
2014-04-01,167.00440979003906,170.50016951802965,165.74865519531647,170.0363339770926,8051832
2014-04-02,165.60162353515625,168.79192107710077,163.33899724725947,168.55434807886658,10398752
2014-04-03,164.90020751953125,166.98182654742925,164.32324055565107,166.52930127223297,5559704
2014-04-04,164.14219665527344,165.85047642673305,162.92037316033722,164.16481739000574,7422408
